Tags,java,android,swing,eclipse,spring,hibernate,arrays,multithreading,xml,jsp,string,servlets,maven,java-ee,mysql,spring-mvc,json,regex,tomcat,jpa,jdbc,javascript,arraylist,web-services,sql,generics,netbeans,sockets,user-interface,jar,html,jsf,database,file,google-app-engine,gwt,junit,exception,algorithm,rest,class,performance,applet,image,jtable,c#,jframe,collections,c++,methods,oop,linux,nullpointerexception,jaxb,parsing,oracle,concurrency,php,jpanel,jboss,object,ant,date,selenium,javafx,jvm,list,struts2,hashmap,sorting,awt,http,inheritance,reflection,hadoop,windows,loops,unit-testing,sqlite,design-patterns,serialization,security,intellij-idea,file-io,logging,swt,apache,annotations,jersey,jquery,scala,libgdx,osx,encryption,spring-security,log4j,python,jni,soap,interface,io,for-loop,recursion,jackson,web-applications,ssl,jsf-2,jbutton,android-layout,playframework,graphics,ajax,glassfish,eclipse-plugin,enums,selenium-webdriver,networking,c,if-statement,apache-poi,listview,pdf,mongodb,android-activity,math,android-fragments,api,data-structures,excel,android-intent,orm,constructor,validation,ejb,debugging,classpath,audio,static,map,layout,testing,garbage-collection,design,java.util.scanner,groovy,exception-handling,primefaces,random,variables,java-8,jsoup,memory,url,linked-list,gson,session,postgresql,jasper-reports,actionlistener,jetty,lucene,timer,jms,android-asynctask,jstl,classloader,jax-rs,maven-2,javafx-2,.net,jax-ws,jlabel,casting,email,struts,datetime,jtextfield,gradle,itext,java-me,multidimensional-array,opengl,while-loop,caching,inputstream,dependency-injection,javamail,csv,cxf,xml-parsing,properties,mockito,google-maps,rmi,osgi,wsdl,search,encoding,button,split
caching,0.99794465,0.99896693,0.99994045,0.9997516,0.9945728,0.99238586,0.99965996,0.99778205,0.99916357,0.9981195,0.9997612,0.9979568,0.9995372,0.9974403,0.99849784,0.9976118,0.99897546,0.9999242,0.9973976,0.99477947,0.9991649,0.99888027,0.9996502,0.9989176,0.9986501,0.9993985,0.9996957,0.99968207,1,0.99943864,0.99941915,0.99894005,0.9956218,0.998667,0.99765086,0.9988775,0.9997476,0.9998727,0.99780756,0.998824,0.9994772,0.9927086,0.9956757,0.997589,1,0.9992708,1,0.99837303,0.99832445,0.9995416,1,0.9993582,0.9998392,1,0.99967366,0.99836147,0.9935409,0.9996705,1,0.9946083,0.99881595,0.99983084,1,0.9998294,0.99948424,0.996544,0.999651,0.99930084,0.9956133,0.9998224,0.9998203,0.9960159,0.99963856,0.9990922,0.9987275,0.99981695,0.9998166,0.9998155,0.99962664,0.9986817,0.99790436,0.9992362,0.9994253,0.9994075,1,0.9997998,0.99979913,0.9983763,0.99937975,1,0.998535,0.9997893,0.999148,0.9995722,0.99935704,0.99978566,0.9995681,0.99935067,0.9997828,1,0.99978244,1,0.99977607,0.99977607,0.99796796,0.99977356,0.99908906,1,0.9997711,0.9976825,1,0.9995352,0.998604,1,1,0.9997675,0.99905705,0.99928993,1,0.9997603,0.9990354,0.9992683,0.9977941,0.9995084,1,1,1,0.99752104,1,0.999749,0.99418604,1,1,0.99847674,1,1,0.99923587,0.99871993,0.99585813,0.9997412,0.9992226,0.99817616,0.9979085,1,0.9994702,0.99973506,1,0.9994651,1,0.9997308,0.99972856,0.9953488,0.9994549,0.99972737,0.99972564,0.99779433,0.99972427,0.9997205,1,0.99915946,0.9985975,1,0.99971825,0.9997168,0.9997168,0.9991484,0.998862,1,1,1,0.99971336,1,1,1,0.9991248,1,1,0.99941313,1,0.9994076,0.9997022,1,1,,,,,,,,,,,,,,,,,
inputstream,0.9979471,0.9977558,0.99956316,0.99950314,0.99974424,1,0.99931955,0.99833727,0.99806345,0.99950284,0.99742687,0.99840426,1,0.9992191,0.9996427,0.9997111,0.9984622,0.9998483,0.9998473,1,0.99966604,0.99991393,0.9995626,0.99945897,0.999711,1,0.99969566,0.9825337,0.99968046,0.9962825,0.99976766,0.99988234,0.99988216,0.9899743,0.99962974,1,0.9993686,0.9979581,0.99987125,0.9986928,0.999477,0.99865735,0.9993266,0.9968768,1,0.9991246,0.9995602,0.99985224,0.9990865,0.99969435,1,0.9990366,0.9979049,0.99951565,0.99803823,0.999345,0.9983512,0.99983525,1,0.9996646,0.99915427,1,1,0.99982935,1,0.99965537,1,0.9989505,0.9998252,1,1,0.9940098,1,1,0.99945486,0.99945045,0.99889827,0.9996308,0.99943966,1,0.9990482,0.9998091,0.99980843,0.9912351,0.99920064,0.9997997,0.99959797,1,0.99875826,1,0.9985343,1,1,0.99807113,1,0.9997856,0.9989191,0.99956703,0.9997827,1,0.9768477,0.99977714,1,0.9993275,0.9995489,0.99954677,1,0.9997711,1,0.99930555,1,1,0.9997675,1,1,1,0.9971645,0.9990526,0.99952036,0.99735576,1,0.9978006,1,0.99975413,1,1,0.9992576,1,0.9995019,1,1,1,0.9997465,1,0.9997462,0.99949086,0.9964222,0.9994881,0.9994839,1,1,0.99921876,0.99973893,0.99416137,0.99946994,0.998673,0.99946624,0.9997325,1,0.9991916,1,0.9997274,0.9892562,1,0.9997255,1,1,0.9991606,0.99944025,0.9994395,1,0.99971855,1,0.99886554,1,0.99715424,0.99971557,1,1,1,1,1,0.99971116,0.99942064,0.9997083,1,0.99941295,1,0.9997058,0.9976247,1,1,0.99910206,0.99879664,,,,,,,,,,,,,,,,
dependency-injection,0.99797547,0.99953896,0.9998014,0.99969625,0.9795172,0.9989462,1,0.99959695,0.9996337,0.9997788,0.9999402,0.99801767,0.99840903,0.99349254,0.9999284,0.9952035,0.99992675,1,0.99923456,0.9989115,0.99966544,0.99991375,1,0.9991866,1,0.998189,0.99969494,1,0.999466,0.9995497,1,0.9981085,0.9998818,0.9998786,0.9995048,0.99636275,0.99669844,0.9997445,1,0.9989514,0.99921304,0.99959636,1,1,1,0.9966246,1,0.9995552,1,0.99984664,0.99572176,0.99983895,0.99886876,0.99951386,1,1,0.99966943,0.99966913,1,0.9978074,0.99966055,1,0.9998298,1,0.9980982,1,0.99982476,0.99894625,0.9996489,1,1,0.9998188,0.99927354,0.99725926,1,1,1,0.9925317,1,0.9935337,0.99923533,1,1,1,0.9985938,0.9995975,0.9997981,0.9872112,0.9933096,1,0.99894845,1,1,1,0.9976257,0.99956894,1,1,1,0.99780846,0.99978125,1,1,0.99977475,0.99931973,1,0.9977064,1,1,0.9990689,1,1,0.99718773,0.9995324,0.9992983,0.9997661,1,1,1,1,1,1,0.9995076,0.9997527,1,0.9992543,0.99950236,1,1,1,1,0.99720955,0.99897933,0.9883871,1,0.99897516,1,0.9984536,0.99922097,1,0.9976489,0.9994762,0.997103,1,0.9989328,0.99973327,0.99946296,1,1,1,1,1,1,1,1,0.9997229,1,1,1,0.99943584,1,1,0.9994323,1,1,0.9997143,0.9965537,0.9994261,0.9994241,0.9988449,0.99913347,1,0.99941826,1,0.9994125,1,1,0.9988169,1,1,1,1,1,0.9993945,1,,,,,,,,,,,,,,,
javamail,0.99798906,0.99928975,0.99986094,0.9997238,0.9979767,0.999883,0.99990267,0.99929404,1,0.9985042,0.9998804,0.997888,0.99907184,0.99664694,0.99964184,0.9992756,0.9999267,0.99961966,0.9982362,1,0.9999163,0.9994819,1,0.99972874,0.9998067,1,0.99938905,0.999255,1,0.9990979,0.9970767,0.99905396,0.99964494,0.9996352,0.9970175,0.99987483,0.99974644,0.9978208,0.9998707,1,0.99986875,0.99959576,0.99986476,0.99914604,0.99970764,1,0.9997054,1,1,0.9998464,1,0.9988697,0.9998383,1,0.999179,0.9995061,0.9998344,1,1,0.99949396,0.99983,0.9993189,0.999659,0.99982834,0.9998271,1,1,0.99912035,1,0.99982125,1,0.9998184,1,1,1,0.999447,0.9998154,0.9994426,1,0.9998106,0.999617,0.99884593,0.9996143,0.9996022,0.9993965,1,0.9981759,0.99979585,1,1,0.9993679,1,0.9993562,0.9987055,1,0.9993518,0.99978244,1,1,1,1,1,1,1,0.9990905,0.98962176,0.9990815,1,1,0.9995335,1,1,0.997416,1,1,0.9997655,0.9997624,1,1,0.9995163,1,0.99802905,1,1,1,1,0.998001,1,0.99924624,1,1,1,0.9997443,1,0.999744,0.99820006,1,1,1,0.99973875,0.9997386,1,1,1,0.9989296,0.999197,1,1,0.99918807,0.9994562,0.9994516,0.9997249,0.9997248,1,1,0.99888736,0.9997215,1,1,0.9997171,1,1,0.9988604,0.9994276,1,0.9994266,0.9997128,0.9997122,1,1,1,1,1,0.8775845,1,1,1,0.9997035,0.99881023,1,1,1,1,1,0.99878347,1,,,,,,,,,,,,,,
csv,0.99801004,0.99931735,0.9994633,0.99936414,0.9994591,0.9996877,0.9962858,0.99974775,0.99737424,0.9989469,0.99705774,0.99878377,0.9994692,0.9995727,0.99705184,0.99941987,0.99771976,0.9961021,0.9998467,0.99992216,0.9982368,0.99974066,0.9970049,0.9997283,0.9959184,0.99969774,0.9984686,0.99978685,0.99957156,0.9992092,0.99883044,0.99905205,0.9954746,0.9932557,0.9983833,0.99962366,0.9996188,0.999487,0.9989624,0.99934244,0.99894655,0.9986481,0.99972886,0.9998574,0.99867976,0.9997062,0.9997046,0.9995533,0.9998467,0.999846,0.99968296,0.9991907,0.9996756,0.99934876,0.9871688,0.9983471,0.99983394,0.99900216,1,0.9998309,0.99812126,0.9996586,0.99845916,0.99931103,0.99982655,1,0.99752915,0.9998237,0.9985873,0.9987435,1,0.99963564,1,0.99945027,0.9970583,0.9990751,0.9990734,1,0.997165,0.99923956,0.99826854,1,0.999613,0.9917538,0.99979824,1,0.9983733,0.99979514,0.99958205,1,0.99957716,1,0.9993539,1,1,1,0.9984693,1,0.9997803,1,0.99469143,0.9997746,0.9997733,0.99750113,0.9993154,1,0.9993086,1,1,0.9995316,1,1,1,1,0.9997646,0.99952906,1,1,1,0.9956119,0.9997559,0.99950594,0.9985112,1,0.9997506,1,0.99924815,0.9992477,0.9791506,1,0.99974525,1,0.9987146,1,1,0.99974215,1,0.9997407,0.9989534,1,1,0.9994723,0.9989407,0.9957024,0.9983862,0.99973124,0.9997295,1,0.99972826,0.99972695,0.99917334,0.99917036,1,1,0.99944305,1,0.9977572,0.9988643,1,1,0.99971557,1,1,1,0.99971247,1,0.9997114,1,1,1,1,1,0.9997068,0.9991177,0.9997039,0.99970275,0.9997021,1,0.9997013,1,0.9954421,1,0.9993923,1,0.99877715,1,1,,,,,,,,,,,,,
cxf,0.9980187,0.99999076,1,0.9992257,0.9935844,0.9996094,0.9999513,0.9998486,0.9972679,0.9998892,0.9998802,0.9995521,0.99506664,0.99793017,0.99985653,0.999347,0.9972758,0.9999238,0.99622786,0.9996105,1,0.9997405,1,0.93804115,1,0.99979836,1,0.99989337,1,0.99966097,1,0.9998815,1,0.99987805,0.9997514,0.9997489,0.9996185,0.9988439,1,0.97808844,1,0.99972963,1,0.99957174,1,0.99926436,1,0.999851,1,1,1,0.99967605,1,0.97734463,1,0.9998348,0.99983376,1,1,0.9945532,0.9998293,0.99948716,1,1,1,1,1,0.99982345,1,1,0.9998183,0.997807,0.9992689,1,1,0.9998149,1,0.9994401,1,0.99980974,0.9988448,0.9984535,1,1,0.9983812,1,0.9843072,0.9989733,0.9976934,0.9995814,1,1,1,1,0.9978256,0.9982605,1,0.9997808,0.9488899,0.9997796,0.9997796,1,1,0.99612665,0.99954295,0.99283403,1,1,1,1,1,1,0.9985842,1,0.9995284,1,0.99928284,1,1,1,1,1,1,1,1,1,0.999498,1,1,1,1,0.9997447,0.9974213,0.99948496,1,0.9994832,1,1,1,1,1,1,0.99946964,1,1,0.99838233,0.999729,1,1,1,1,0.9997231,0.999723,1,1,0.99944025,1,1,1,0.9957106,0.99971503,1,0.99856526,1,1,0.9988446,0.9540369,0.9968033,1,0.9991251,0.95267177,1,1,1,1,0.9994041,1,0.9997014,1,1,1,1,1,0.9996941,1,0.99907464,0.9996907,1,,,,,,,,,,,,
xml-parsing,0.99804336,0.9970961,0.99996024,0.99961275,0.9998006,0.99988276,0.9999025,0.99989897,0.95229983,0.9996117,0.99933994,0.9995515,0.99993354,0.99892896,0.9999282,0.9997821,0.99933773,0.9991601,0.9997695,0.999922,0.999832,0.99947995,0.9994715,0.9985457,0.99980587,1,0.9998978,0.9998931,0.9997852,1,0.99823904,1,0.9996431,0.99951094,0.9996261,0.9997483,0.9998725,0.9993564,0.9997399,0.99960417,0.999868,0.9994577,0.9997279,1,1,0.9991145,1,1,1,1,1,0.9998375,0.9986954,0.98456687,0.9871108,0.99966836,1,0.9996661,1,0.9998301,0.99948597,0.9998285,0.9998282,1,0.9998258,1,0.99946904,0.9998228,0.99822503,0.9998198,1,0.99963385,1,0.9994475,0.999078,1,0.99981385,1,0.999621,0.99961793,1,0.9998062,0.9998055,0.99819165,1,1,0.9995916,0.999794,0.99957967,0.999159,0.999362,0.99978566,1,1,1,1,1,1,0.9971188,1,0.99955714,0.99931926,0.99908715,0.9995438,1,1,1,1,0.9997668,1,1,0.9995264,0.9997632,0.9992893,1,0.9997631,0.9997599,0.99975884,1,0.9995111,0.99901646,0.9995026,1,1,1,1,0.99949545,0.9997477,0.999492,1,0.99974346,0.9997434,0.9989648,1,1,1,1,1,0.9997367,1,1,1,0.99946684,0.99946094,0.99945873,0.99945843,1,1,0.99945235,0.9997249,0.99693936,0.9997215,0.99832636,1,1,1,0.99943596,0.99971414,1,1,0.99913967,1,1,0.9988399,0.9997102,1,0.9997091,1,1,0.9994135,0.99911946,1,1,0.9997037,1,1,1,1,0.9993976,0.99908954,1,1,1,1,0.99876696,0.9996898,1,1,1,,,,,,,,,,,
properties,0.99804586,0.9997694,0.99948287,0.99886507,0.9921072,0.999257,0.9995122,0.9998485,0.9976338,0.9977768,0.9989193,0.99833184,0.9968677,0.9979986,0.9997125,0.9975976,0.99911666,0.9994656,0.99769,0.99953175,0.9991591,0.99921954,0.9996477,0.99963677,0.99980587,0.99979794,0.9977457,0.9998931,0.9991401,0.9955636,0.9996482,0.9982149,0.9986897,0.9927358,0.99937654,0.9992442,0.99833995,0.99935627,1,0.99986804,0.9984129,0.99945754,0.9990467,0.99971366,0.99985284,0.9985229,0.99970335,0.9988028,0.999846,0.9989161,0.99888426,0.9993496,0.9985316,0.99950933,0.99917275,0.99966824,1,0.99983305,1,0.99693197,0.99828386,0.99534804,0.99948436,0.99913436,0.9965023,0.9987758,0.9985823,0.99697834,0.9984023,0.9992786,0.9998176,0.9998169,0.99944955,0.9976006,0.99981564,0.99832493,0.9992548,0.99849933,0.99981046,0.99885255,0.99903345,0.9986413,0.9990265,0.9963754,0.9969469,1,0.9989779,0.9966922,0.9997898,0.9997898,0.9987226,1,0.9991329,0.9993467,0.99978197,0.9920862,0.99823904,0.99977976,0.99977887,0.9997785,0.9980031,1,1,0.99977183,0.9965446,1,0.9988394,1,1,0.9995284,1,1,0.99881434,0.9992889,0.9983389,0.99952585,0.9997598,1,0.99975556,1,1,1,0.9997504,1,1,1,0.9984841,0.99949497,1,1,0.9994865,0.998715,0.99896425,1,1,0.9908257,1,0.99869245,0.99550265,0.9997356,0.9986755,1,0.99946654,1,0.99945843,0.99972916,1,1,0.9983544,1,1,0.99972135,0.99888426,0.9997211,1,0.9991549,0.9997179,0.99942774,0.99942744,0.9994266,1,1,0.9997116,1,0.9979669,0.9976717,0.99970895,0.9961955,0.99882835,0.9997067,0.9997065,1,0.9997043,0.9997035,0.9976055,0.9997001,0.9993989,0.99909776,1,1,1,1,1,0.99938387,0.9987662,0.99657536,0.99937695,1,0.99968624,0.9996842,,,,,,,,,,
mockito,0.99804586,0.9996587,1,0.9995851,0.9962843,0.99980456,1,0.9995958,0.99994755,1,0.99994004,0.99929494,0.9988027,0.9993576,1,0.9975976,0.99970573,0.9999237,0.99992317,0.9996098,0.99991596,1,0.99991196,0.99945503,1,0.99696046,1,0.9998931,1,0.99988675,1,0.9998812,0.999762,0.9995108,0.99975073,0.99861354,0.92797595,0.9983245,1,0.99907565,0.99947155,0.99986446,1,1,1,0.9998525,1,0.9998505,1,0.9989161,0.9996815,1,0.9991847,0.9998365,1,0.99966824,1,1,1,1,0.9996572,0.9996569,1,0.9994808,0.9996513,1,0.99946886,0.9996455,0.99982274,1,1,1,0.9992659,0.99778557,0.99981564,1,0.9996276,0.88863444,1,0.9996178,0.9998068,1,0.9990265,1,0.99898434,1,0.9995914,0.998142,0.9981049,1,0.99957454,1,1,1,1,0.99956363,1,1,0.99977887,0.9997785,1,0.99954605,1,0.9995436,1,1,1,1,1,0.9988202,1,1,1,1,0.99928874,1,1,1,0.99975556,0.9997555,1,1,0.99925077,1,1,0.999748,0.9997477,1,1,1,1,0.9997433,0.99974126,0.9992228,0.9992224,1,1,0.99895424,0.99973655,1,0.971988,0.99973416,1,1,0.9991874,0.999187,1,1,1,0.99917376,0.99972236,1,1,1,0.9994385,1,1,1,1,0.99971336,1,1,0.9997116,1,1,0.9994189,0.99970895,0.9994166,1,1,0.9997065,1,0.9997043,0.9997035,0.9997013,1,1,0.99879664,1,1,1,1,1,1,0.99907494,0.99438375,1,1,1,1,0.9990515,,,,,,,,,
google-maps,0.998052,0.98856485,0.9997017,0.9965035,0.999943,0.9999609,0.99965847,0.99974734,0.9968946,0.9987781,0.99976,0.99948716,0.9998671,0.9997145,0.9989928,0.9998547,0.9970484,0.99992365,1,1,1,0.9930168,0.99929476,0.9994548,0.9999029,1,0.9995907,1,0.99967754,0.9998867,0.99894327,0.9990482,0.99952364,1,0.9990015,0.9939179,0.99987245,0.9996136,0.99908817,0.999868,1,0.9993214,0.99986386,0.99928325,1,1,1,1,0.99984586,0.9998452,1,0.99983734,0.9968924,1,0.99966896,1,0.99983305,0.99916387,1,1,1,0.99982834,1,0.99965364,0.9993018,1,0.99964565,0.9994676,0.99964505,0.9998196,1,0.9996334,1,1,1,1,0.99962723,0.9998125,0.99828994,0.9998088,1,0.9998059,0.9994155,1,1,0.9997963,0.99979556,0.9997937,1,0.999579,1,1,1,0.9997821,1,1,0.9995599,1,1,0.9997783,1,0.9995456,1,1,0.99931,0.999769,0.99930316,1,0.99765974,1,1,0.99928826,1,0.99976283,1,1,1,1,1,1,0.9995076,0.9997509,1,0.9969781,0.9987412,0.9809769,0.9910805,1,1,0.996912,1,1,1,0.9997407,1,1,0.99973965,1,0.99389756,0.99973524,1,1,1,1,0.9997289,1,0.9975376,1,1,1,0.999722,0.999721,0.99916226,1,0.99943775,1,0.99971753,1,1,0.99971294,1,1,1,0.9967967,1,1,1,1,0.99941367,0.9997062,1,1,0.9997039,0.9997031,1,1,0.99969906,0.99939775,0.9996982,0.99817353,1,1,1,0.99969155,1,1,1,1,1,0.9993673,1,1,,,,,,,,
rmi,0.99806064,0.9998709,0.9995624,0.9990033,0.99808776,0.99964803,1,0.99827886,1,0.99983346,1,0.9989733,0.999867,0.9970641,0.9997123,0.9997819,1,1,0.9977651,0.99968755,0.99983174,0.9999133,0.99947083,0.9981792,1,0.99989885,0.9983595,0.9945126,0.9989235,0.99886465,1,0.999881,0.9996425,0.9996326,0.9997503,0.9997478,0.99936116,0.99468845,0.9998697,0.9994712,0.9996031,0.99795943,0.99863535,0.9998566,0.9998526,0.99940866,0.9998514,0.9998502,0.9989189,0.99969,0.9993615,0.9980424,0.9996734,0.99983615,1,0.9996676,0.9984935,1,1,0.9946936,0.9989689,0.99879557,1,1,0.9996506,0.9978951,1,1,0.99964464,0.99981934,0.9998172,0.99889785,1,0.99889153,1,0.999441,1,1,1,0.9994253,0.99298245,0.99531525,0.9996099,0.9995976,0.999593,0.9995918,0.99979526,0.9997934,0.99978924,1,0.9991466,1,0.9995655,0.999345,1,0.99956244,0.9993386,0.99933714,0.9993345,0.9966585,1,0.9997725,1,1,0.99930894,0.9939493,1,0.9997662,1,0.9995271,1,1,0.99857277,0.9997624,0.99976236,1,0.9890431,0.99975806,1,0.9997548,1,1,1,1,1,1,1,1,0.99974513,1,1,1,1,0.99425435,0.99921995,0.99869555,1,0.9994758,1,1,0.9989373,0.9970588,0.999197,1,0.99945664,0.99836737,1,0.9997257,1,1,1,0.9994407,0.99944055,1,1,0.9994349,0.99943376,0.99942577,1,0.9991367,1,0.99971104,0.9959326,1,1,0.99502194,1,0.9994145,0.9997063,0.99941105,0.9991158,0.9997054,0.998812,1,1,1,1,1,1,1,1,1,1,0.9996909,0.9987616,1,1,1,1,1,0.99968284,1,1,,,,,,,
osgi,0.9980619,0.9999262,0.99978125,0.99485666,0.9972291,0.9992958,1,0.9991401,0.99968493,0.9994447,1,0.9986519,0.99067116,0.99670464,0.99992806,0.9992725,0.9998527,1,0.9991534,0.99788713,0.9992424,0.9999133,1,0.99790525,0.99980557,0.9995953,0.9985647,0.99957174,0.9997848,0.99670005,0.9996477,0.9990473,0.99964243,0.9996326,0.9997503,0.99936926,0.99859333,0.9994842,1,0.9994711,0.99973536,0.9995925,0.9997273,1,1,0.9998522,1,0.9998502,0.9995369,0.99984497,0.99984044,0.99983716,0.99951,0.99852335,0.9998343,0.9996675,0.9998328,1,1,0.9982941,1,0.99827826,1,1,0.99895084,0.99894845,0.9998226,0.99964464,1,1,1,0.9998164,0.9998161,0.9992612,0.9998152,0.9994409,1,0.99906033,1,0.9988497,0.99941885,0.998248,0.99921936,0.9995975,0.9975525,0.9993875,0.99712527,0.99917287,0.9976764,1,0.99957335,1,0.999348,1,0.9993437,0.99912435,0.9995591,0.99867314,0.9988901,0.99977785,1,1,1,0.9997712,0.9981546,0.99930537,0.9990689,1,1,1,1,1,0.9918563,0.9840695,1,1,0.999518,0.99951583,0.9997548,0.9992638,1,1,1,1,1,1,0.99949354,1,0.9997451,1,0.9994848,1,0.99948066,0.9986996,0.99974006,0.9952867,1,0.99973786,1,1,0.99920297,1,0.9989288,1,0.99918455,0.9997282,0.99945265,1,1,0.99917084,1,1,0.9997203,1,1,0.9994347,0.99915016,0.9994256,1,0.99479616,1,0.999711,0.9997105,1,0.99970895,0.9834074,0.99883044,0.9955908,1,0.9994109,0.99793386,1,1,1,0.9990999,1,1,0.99879193,1,1,1,0.99969286,1,0.9996908,1,0.99624765,0.9996873,1,0.99525315,1,0.9980934,0.9996827,1,0.99968153,,,,,,
wsdl,0.9980656,0.99957556,0.9999801,0.99750423,0.99840206,0.9998827,0.9998536,0.9998989,0.9951464,0.99966687,0.99994,0.99961513,0.99619466,0.998283,1,0.9995635,0.9994843,0.9998472,0.99807334,0.9996875,1,0.99982643,1,0.91636294,1,1,0.99619657,1,1,0.9994324,1,0.9996428,0.9996423,1,0.99950033,0.9997477,0.9998722,0.99909663,1,0.99748176,0.9998677,0.99986416,1,1,1,0.99464923,1,0.99985015,0.9996912,0.9998449,1,0.9996741,0.9993462,0.98637646,0.9983397,0.9998337,1,0.99529094,1,0.9957221,1,0.9974138,1,1,1,1,0.9998225,0.99982226,0.9998222,1,1,0.99981636,1,0.9996305,1,1,1,1,1,0.9998084,0.9992245,0.99961096,0.99804497,1,1,0.9997958,0.9948517,0.9989652,1,1,1,1,1,0.99978155,1,1,0.99933803,1,0.88412976,0.99955535,1,1,1,1,0.99953896,0.99604833,0.99976724,1,1,0.9995266,1,1,0.9966603,0.99928623,0.9988095,1,1,1,1,1,1,1,1,1,1,1,0.9977152,1,1,1,1,1,0.9981785,0.9984379,0.9997398,0.9994781,1,1,1,1,0.9997343,1,1,1,0.9997281,1,1,1,1,0.99972355,1,0.9997201,0.99887925,1,0.99971807,1,1,1,1,0.99971205,1,1,0.9997102,1,1,1,0.9997076,0.9991205,1,0.9931771,0.94821703,1,1,0.9997021,0.9996999,1,1,0.9993958,1,0.9993899,1,1,1,0.9996905,1,1,1,1,0.9596589,0.9993651,1,1,1,0.99968123,0.99936205,,,,,
search,0.9980816,0.99878097,0.9992237,0.99869776,0.99977195,0.99925613,0.99237394,0.9995952,0.9990534,0.99938864,0.9923724,0.999679,0.9999334,0.9997855,0.99805236,0.9999272,0.9997051,0.99662393,0.999846,0.9998436,0.9994944,0.99939156,0.9936928,0.9997269,0.99804956,0.99929035,0.999179,0.9998928,0.9991374,0.99897635,0.99917597,0.9998808,0.99604505,0.9935802,0.9989985,0.99936795,1,0.9997416,0.9838153,0.99947,0.99853975,0.99658656,1,0.99856055,0.9977788,0.99911046,0.99985105,0.9968374,0.9989161,0.9973516,0.99984,0.99951,0.99967253,0.9998357,0.9986693,0.99983335,0.99966466,0.9993285,0.9998316,1,0.9975837,1,0.9994818,0.99965215,0.9998248,0.9998244,0.99463516,0.99982184,0.99552613,0.99343544,1,0.99963176,0.9998156,1,0.9994438,0.99943924,0.9983127,0.99981165,0.99809086,0.9994234,1,1,0.99960864,0.99919206,1,0.9995904,0.99794155,0.9995852,1,0.9995769,0.999786,1,0.99978197,1,1,1,0.9995575,1,1,0.9991077,0.99933094,0.9977111,0.9951546,0.99977034,0.9993062,1,1,0.9997653,1,0.9988121,0.9997626,0.99856734,1,0.9995228,1,0.99976134,0.9997581,0.99975705,0.9985211,1,0.9977673,0.9992479,0.9977324,0.99848217,1,0.99974614,0.9946346,0.99488884,0.99974406,0.9997418,0.9997414,0.9997413,0.9997393,1,0.9994778,0.9997382,0.99973804,1,0.99760574,1,1,1,0.99892414,0.99891216,0.99945414,1,1,0.9994487,1,1,0.9991599,0.9997191,0.99887514,0.9966159,0.99943393,1,0.9991463,1,0.9991337,0.999711,0.9447834,1,1,0.9997076,1,1,1,1,1,0.9991119,1,1,1,0.99910235,1,1,0.9984825,1,1,1,0.9938042,1,0.9996908,1,0.99968904,1,0.9996857,0.9990515,0.9996833,1,1,1,0.99968064,1,1,1,,,,
encoding,0.9980866,0.9991599,0.99970156,0.9987531,0.9992584,0.99964774,0.9999023,1,0.996308,0.9975494,0.99383277,0.99742585,0.9986666,0.9994992,0.9969662,0.99897975,0.9979314,0.9994643,0.9975293,0.99984354,0.9987346,0.9978229,0.999735,0.99881494,0.99902534,1,0.99876744,0.99838865,1,0.99852,0.99515194,0.99952275,0.9992829,0.9954383,0.9986217,0.9988612,0.99948764,0.9997415,0.99882305,0.99787545,1,0.99986386,0.9997266,0.9985597,0.99970424,0.99762297,1,1,0.9989154,1,1,0.9972149,0.9996723,0.9985185,0.99733335,0.99849725,1,0.9959548,1,0.9988024,1,0.9977528,0.9998272,0.999826,1,0.99894476,1,0.99910796,0.99982166,1,1,0.9961169,0.99981546,1,0.999629,0.9983146,1,0.9998115,0.9988545,1,0.9986376,0.99863255,0.99902016,0.99838156,0.99959123,0.9995901,0.99855876,1,0.9985163,0.9993647,0.99978584,0.99978405,0.9978137,0.99404633,0.99978036,0.99934053,0.9977817,1,0.99866194,1,0.9979884,1,0.9997701,0.99954015,0.99884206,1,0.9997663,1,1,0.99881095,1,0.9988053,0.9990442,0.9997612,0.99976116,1,0.9995156,0.9995135,1,0.9995069,1,0.9962245,0.9997483,1,0.9997467,1,0.9992362,1,0.9979466,0.99974155,1,1,1,1,1,0.9997379,0.99816126,1,1,1,0.99946594,1,1,0.9991835,0.99726176,1,1,1,0.9997236,0.99972224,0.9994395,0.9997188,0.9874715,1,0.9991497,0.9997158,0.9985747,0.9982649,1,0.99913144,0.9994208,1,1,1,1,0.99970675,0.9991179,0.99911606,0.9997045,0.9991108,0.99940705,0.9997035,0.9997014,0.995188,0.99848986,1,0.9996965,0.99878454,0.99725443,0.9987726,1,1,1,1,0.997191,1,0.99525917,0.9968274,0.99968296,0.99904215,0.9980812,1,1,1,0.99935853,0.9996791,1,,,
